,indice,NAME OF ISSUER,TITLE OF CLASS,CUSIP,(x$1000),PRN AMT,PRN,date_reported,cik_company
2841,5272898349204202111,TRUSTCO BANK CORP NY,COM,898349204,380,11888,SH,202111,5272
2842,5272898402102202111,TRUSTMARK CORP,COM,898402102,1258,39046,SH,202111,5272
2843,527289854H102202111,TTEC HOLDINGS INC,COM,89854H102,1084,11590,SH,202111,5272
2844,527287305R109202111,TTM TECHNOLOGIES,COM,87305R109,846,67295,SH,202111,5272
2845,5272898697206202111,TUCOWS INC CLASS A,COM,898697206,421,5331,SH,202111,5272
2846,5272899896104202111,TUPPERWARE BRANDS CORP,COM,899896104,658,31156,SH,202111,5272
2847,527290041L105202111,TURNING POINT BRANDS INC,COM,90041L105,381,7974,SH,202111,5272
2848,527290041T108202111,TURNING POINT THERAPEUTICS I,COM,90041T108,1672,25167,SH,202111,5272
2849,5272900450206202111,TURTLE BEACH CORP,COM,900450206,231,8316,SH,202111,5272
2850,527290089L108202111,TUSIMPLE HOLDINGS INC A,CL A,90089L108,15,403,SH,202111,5272
2851,5272901109108202111,TUTOR PERINI CORP,COM,901109108,293,22585,SH,202111,5272
2852,527290184D100202111,TWIST BIOSCIENCE CORP,COM,90184D100,2764,25843,SH,202111,5272
2853,527290184L102202111,TWITTER INC,COM,90184L102,19709,326358,SH,202111,5272
2854,527290187B408202111,TWO HARBORS INVESTMENT CORP,COM,90187B408,1249,197025,SH,202111,5272
2855,5272902252105202111,TYLER TECHNOLOGIES INC,COM,902252105,8077,17610,SH,202111,5272
2856,5272902494103202111,TYSON FOODS INC CL A,CL A,902494103,6943,87956,SH,202111,5272
2857,527290337L108202111,U.S. PHYSICAL THERAPY INC,COM,90337L108,888,8032,SH,202111,5272
2858,527290353W103202111,UBIQUITI INC,COM,90353W103,37,123,SH,202111,5272
2859,5272902653104202111,UDR INC,COM,902653104,4424,83508,SH,202111,5272
2860,527290278Q108202111,UFP INDUSTRIES INC,COM,90278Q108,2578,37926,SH,202111,5272
2861,5272902673102202111,UFP TECHNOLOGIES INC,COM,902673102,233,3789,SH,202111,5272
2862,5272902681105202111,UGI CORP,COM,902681105,15347,360100,SH,202111,5272
2863,527290384S303202111,ULTA BEAUTY INC,COM,90384S303,6120,16958,SH,202111,5272
2864,527290385V107202111,ULTRA CLEAN HOLDINGS INC,COM,90385V107,1188,27887,SH,202111,5272
2865,527290400D108202111,ULTRAGENYX PHARMACEUTICAL IN,COM,90400D108,101,1125,SH,202111,5272
2866,5272902788108202111,UMB FINANCIAL CORP,COM,902788108,9439,97600,SH,202111,5272
2867,5272903002103202111,UMH PROPERTIES INC,COM,903002103,532,23231,SH,202111,5272
2868,5272904214103202111,UMPQUA HOLDINGS CORP,COM,904214103,7677,379117,SH,202111,5272
2869,5272904311107202111,UNDER ARMOUR INC CLASS A,COM,904311107,1137,56331,SH,202111,5272
2870,5272904311206202111,UNDER ARMOUR INC CLASS C,COM,904311206,1088,62120,SH,202111,5272
2871,5272904677200202111,UNIFI INC,COM,904677200,184,8375,SH,202111,5272
2872,5272904708104202111,UNIFIRST CORP/MA,COM,904708104,2015,9479,SH,202111,5272
2873,5272907818108202111,UNION PACIFIC CORP,COM,907818108,41698,212732,SH,202111,5272
2874,5272N90064101202111,UNIQURE NV,COM,N90064101,92,2884,SH,202111,5272
2875,5272909214306202111,UNISYS CORP,COM,909214306,1039,41319,SH,202111,5272
2876,5272910047109202111,UNITED AIRLINES HOLDINGS INC,COM,910047109,4597,96637,SH,202111,5272
2877,5272909907107202111,UNITED BANKSHARES INC,COM,909907107,10532,289489,SH,202111,5272
2878,527290984P303202111,UNITED COMMUNITY BANKS/GA,COM,90984P303,1792,54589,SH,202111,5272
2879,5272910340108202111,UNITED FIRE GROUP INC,COM,910340108,306,13243,SH,202111,5272
2880,5272910710102202111,UNITED INSURANCE HOLDINGS CO,COM,910710102,40,11127,SH,202111,5272
2881,5272911163103202111,UNITED NATURAL FOODS INC,COM,911163103,1698,35067,SH,202111,5272
2882,5272911312106202111,UNITED PARCEL SERVICE CL B,COM,911312106,44983,247022,SH,202111,5272
2883,5272911363109202111,UNITED RENTALS INC,COM,911363109,8029,22879,SH,202111,5272
2884,5272911922102202111,UNITED STATES LIME and MINERAL,COM,911922102,137,1132,SH,202111,5272
2885,5272912909108202111,UNITED STATES STEEL CORP,COM,912909108,10220,465192,SH,202111,5272
2886,527291307C102202111,UNITED THERAPEUTICS CORP,COM,91307C102,14269,77306,SH,202111,5272
2887,527291324P102202111,UNITEDHEALTH GROUP INC,COM,91324P102,107086,274060,SH,202111,5272
2888,527291325V108202111,UNITI GROUP INC,COM,91325V108,1549,125196,SH,202111,5272
2889,5272913259107202111,UNITIL CORP,COM,913259107,420,9813,SH,202111,5272
2890,527291332U101202111,UNITY SOFTWARE INC,COM,91332U101,369,2923,SH,202111,5272
2891,527291336L107202111,UNIVAR SOLUTIONS INC,COM,91336L107,7010,294301,SH,202111,5272
2892,5272913456109202111,UNIVERSAL CORP/VA,COM,913456109,735,15206,SH,202111,5272
2893,527291347P105202111,UNIVERSAL DISPLAY CORP,COM,91347P105,12826,75025,SH,202111,5272
2894,5272913483103202111,UNIVERSAL ELECTRONICS INC,COM,913483103,405,8229,SH,202111,5272
2895,527291359E105202111,UNIVERSAL HEALTH RLTY INCOME,COM,91359E105,445,8054,SH,202111,5272
2896,5272913903100202111,UNIVERSAL HEALTH SERVICES B,COM,913903100,3132,22634,SH,202111,5272
2897,527291359V107202111,UNIVERSAL INSURANCE HOLDINGS,COM,91359V107,223,17097,SH,202111,5272
2898,527291388P105202111,UNIVERSAL LOGISTICS HOLDINGS,COM,91388P105,84,4192,SH,202111,5272
2899,5272915271100202111,UNIVEST FINANCIAL CORP,COM,915271100,434,15832,SH,202111,5272
2900,527291529Y106202111,UNUM GROUP,COM,91529Y106,8821,352006,SH,202111,5272
2901,527291544A109202111,UPLAND SOFTWARE INC,COM,91544A109,529,15818,SH,202111,5272
2902,527291680M107202111,UPSTART HOLDINGS INC,COM,91680M107,280,885,SH,202111,5272
2903,527291688F104202111,UPWORK INC,COM,91688F104,2908,64588,SH,202111,5272
2904,527291688R108202111,UR ENERGY INC,COM,91688R108,170,99039,SH,202111,5272
2905,5272916896103202111,URANIUM ENERGY CORP,COM,916896103,385,126317,SH,202111,5272
2906,527291704F104202111,URBAN EDGE PROPERTIES,COM,91704F104,4610,251794,SH,202111,5272
2907,5272917047102202111,URBAN OUTFITTERS INC,COM,917047102,4462,150297,SH,202111,5272
2908,5272M96088105202111,UROGEN PHARMA LTD,COM,M96088105,180,10676,SH,202111,5272
2909,5272917286205202111,URSTADT BIDDLE CLASS A,COM,917286205,354,18711,SH,202111,5272
2910,5272902973304202111,US BANCORP,COM,902973304,29574,497552,SH,202111,5272
2911,5272911684108202111,US CELLULAR CORP,COM,911684108,270,8475,SH,202111,5272
2912,527291734M103202111,US ECOLOGY INC,COM,91734M103,640,19771,SH,202111,5272
2913,5272912008109202111,US FOODS HOLDING CORP,COM,912008109,85,2461,SH,202111,5272
2914,527290346E103202111,US SILICA HOLDINGS INC,COM,90346E103,369,46205,SH,202111,5272
2915,527290338N202202111,US XPRESS ENTERPRISES INC A,COM,90338N202,127,14724,SH,202111,5272
2916,527290328M107202111,USANA HEALTH SCIENCES INC,COM,90328M107,718,7788,SH,202111,5272
2917,5272917488108202111,UTAH MEDICAL PRODUCTS INC,COM,917488108,174,1875,SH,202111,5272
2918,5272918090101202111,UTZ BRANDS INC,CL A,918090101,537,31321,SH,202111,5272
2919,527291823B109202111,UWM HOLDINGS CORP,CL A,91823B109,10,1411,SH,202111,5272
2920,527291879Q109202111,VAIL RESORTS INC,COM,91879Q109,262,784,SH,202111,5272
2921,527291913Y100202111,VALERO ENERGY CORP,COM,91913Y100,9949,140981,SH,202111,5272
2922,5272918905209202111,VALHI INC,COM,918905209,31,1319,SH,202111,5272
2923,5272919794107202111,VALLEY NATIONAL BANCORP,COM,919794107,12179,915028,SH,202111,5272
2924,5272920253101202111,VALMONT INDUSTRIES,COM,920253101,8589,36529,SH,202111,5272
2925,5272920437100202111,VALUE LINE INC,COM,920437100,18,537,SH,202111,5272
2926,527292047W101202111,VALVOLINE INC,COM,92047W101,9707,311315,SH,202111,5272
2927,5272921659108202111,VANDA PHARMACEUTICALS INC,COM,921659108,591,34458,SH,202111,5272
2928,5272922107107202111,VAPOTHERM INC,COM,922107107,277,12454,SH,202111,5272
2929,527292214X106202111,VAREX IMAGING CORP,COM,92214X106,681,24145,SH,202111,5272
2930,5272922280102202111,VARONIS SYSTEMS INC,COM,922280102,3528,57973,SH,202111,5272
2931,527292243A200202111,VAXART INC,COM,92243A200,520,65382,SH,202111,5272
2932,527292243G108202111,VAXCYTE INC,COM,92243G108,561,22110,SH,202111,5272
2933,527291822J103202111,VBI VACCINES INC,COM,91822J103,317,101913,SH,202111,5272
2934,527292240M108202111,VECTOR GROUP LTD,COM,92240M108,1136,89130,SH,202111,5272
2935,527292242T101202111,VECTRUS INC,COM,92242T101,317,6310,SH,202111,5272
2936,5272922417100202111,VEECO INSTRUMENTS INC,COM,922417100,695,31298,SH,202111,5272
2937,5272922475108202111,VEEVA SYSTEMS INC CLASS A,COM,922475108,775,2691,SH,202111,5272
2938,527292262D101202111,VELOCITY FINANCIAL INC,COM,92262D101,62,4694,SH,202111,5272
2939,527292259F101202111,VELODYNE LIDAR INC,COM,92259F101,245,41365,SH,202111,5272
2940,527292276F100202111,VENTAS INC,COM,92276F100,6487,117495,SH,202111,5272
2941,527292335C106202111,VERA BRADLEY INC,COM,92335C106,153,16289,SH,202111,5272
2942,527292337R101202111,VERA THERAPEUTICS INC,CL A,92337R101,67,3867,SH,202111,5272
2943,527292337F107202111,VERACYTE INC,COM,92337F107,1715,36929,SH,202111,5272
2944,527292337C104202111,VERASTEM INC,COM,92337C104,291,94346,SH,202111,5272
2945,527292339V308202111,VEREIT INC,COM,92339V308,115,2549,SH,202111,5272
2946,527292346J108202111,VERICEL CORP,COM,92346J108,1424,29189,SH,202111,5272
2947,527292343X100202111,VERINT SYSTEMS INC,COM,92343X100,1580,35269,SH,202111,5272
2948,527292343E102202111,VERISIGN INC,COM,92343E102,8376,40857,SH,202111,5272
2949,527292345Y106202111,VERISK ANALYTICS INC,COM,92345Y106,14624,73021,SH,202111,5272
2950,5272923451108202111,VERITEX HOLDINGS INC,COM,923451108,1181,30012,SH,202111,5272
2951,5272923454102202111,VERITIV CORP,COM,923454102,821,9168,SH,202111,5272
2952,527292347M100202111,VERITONE INC,COM,92347M100,371,15547,SH,202111,5272
2953,527292343V104202111,VERIZON COMMUNICATIONS INC,COM,92343V104,78263,1449039,SH,202111,5272
2954,527292511U102202111,VERRA MOBILITY CORP,COM,92511U102,1106,73396,SH,202111,5272
2955,527292511W108202111,VERRICA PHARMACEUTICALS INC,COM,92511W108,90,7168,SH,202111,5272
2956,527292531L207202111,VERSO CORP A,COM,92531L207,306,14766,SH,202111,5272
2957,527292532F100202111,VERTEX PHARMACEUTICALS INC,COM,92532F100,19684,108518,SH,202111,5272
2958,527292537N108202111,VERTIV HOLDINGS CO,CL A,92537N108,133,5522,SH,202111,5272
2959,527292536C103202111,VERU INC,COM,92536C103,301,35252,SH,202111,5272
2960,527292539P101202111,VERVE THERAPEUTICS INC,COM,92539P101,406,8648,SH,202111,5272
2961,5272918204108202111,VF CORP,COM,918204108,7589,113281,SH,202111,5272
2962,527292556D106202111,VIA RENEWABLES INC,CL A,92556D106,67,6560,SH,202111,5272
2963,527292556H107202111,VIACOMCBS INC CLASS A,CL A,92556H107,4,91,SH,202111,5272
2964,527292556H206202111,VIACOMCBS INC CLASS B,CL B,92556H206,7138,180660,SH,202111,5272
2965,527292552R406202111,VIAD CORP,COM,92552R406,579,12760,SH,202111,5272
2966,527292557A101202111,VIANT TECHNOLOGY INC A,CL A,92557A101,77,6338,SH,202111,5272
2967,527292552V100202111,VIASAT INC,COM,92552V100,6952,126241,SH,202111,5272
2968,527292556V106202111,VIATRIS INC,COM,92556V106,4893,361120,SH,202111,5272
2969,5272925550105202111,VIAVI SOLUTIONS INC,COM,925550105,2259,143492,SH,202111,5272
2970,5272925652109202111,VICI PROPERTIES INC,COM,925652109,186,6541,SH,202111,5272
2971,5272925815102202111,VICOR CORP,COM,925815102,1779,13264,SH,202111,5272
2972,5272926400102202111,VICTORIA S SECRET and CO,COM,926400102,7170,129742,SH,202111,5272
2973,527292663R105202111,VIEMED HEALTHCARE INC,COM,92663R105,108,19378,SH,202111,5272
2974,527292671V106202111,VIEW INC,CL A,92671V106,291,53701,SH,202111,5272
2975,527292672L107202111,VIEWRAY INC,COM,92672L107,546,75758,SH,202111,5272
2976,527292686J106202111,VIKING THERAPEUTICS INC,COM,92686J106,235,37441,SH,202111,5272
2977,5272927107409202111,VILLAGE SUPER MARKET CLASS A,COM,927107409,101,4660,SH,202111,5272
2978,527292719V100202111,VIMEO INC,COM,92719V100,80,2725,SH,202111,5272
2979,527292731L106202111,VINCERX PHARMA INC,COM,92731L106,115,7138,SH,202111,5272
2980,527292735P103202111,VINE ENERGY INC CLASS A,CL A,92735P103,225,13661,SH,202111,5272
2981,527292763W103202111,VIPSHOP HOLDINGS LTD ADR,ADR,92763W103,68,6113,SH,202111,5272
2982,527292764N102202111,VIR BIOTECHNOLOGY INC,COM,92764N102,1432,32903,SH,202111,5272
2983,527292765F108202111,VIRACTA THERAPEUTICS INC,COM,92765F108,159,19842,SH,202111,5272
2984,527292766K106202111,VIRGIN GALACTIC HOLDINGS INC,COM,92766K106,86,3388,SH,202111,5272
2985,527292823T108202111,VIRNETX HOLDING CORP,COM,92823T108,136,34719,SH,202111,5272
2986,5272928254101202111,VIRTU FINANCIAL INC CLASS A,COM,928254101,25,1021,SH,202111,5272
2987,527292828Q109202111,VIRTUS INVESTMENT PARTNERS,COM,92828Q109,1419,4572,SH,202111,5272
2988,527292826C839202111,VISA INC CLASS A SHARES,COM,92826C839,129280,580383,SH,202111,5272
2989,5272928298108202111,VISHAY INTERTECHNOLOGY INC,COM,928298108,6028,300072,SH,202111,5272
2990,527292835K103202111,VISHAY PRECISION GROUP,COM,92835K103,237,6803,SH,202111,5272
2991,5272928377100202111,VISTA OUTDOOR INC,COM,928377100,1454,36079,SH,202111,5272
2992,527292840H202202111,VISTAGEN THERAPEUTICS INC,COM,92840H202,291,106198,SH,202111,5272
2993,527292839U206202111,VISTEON CORP,COM,92839U206,5954,63083,SH,202111,5272
2994,527292840M102202111,VISTRA CORP,COM,92840M102,91,5335,SH,202111,5272
2995,527292847W103202111,VITAL FARMS INC,COM,92847W103,236,13445,SH,202111,5272
2996,5272928542109202111,VIVINT SMART HOME INC,CL A,928542109,474,50150,SH,202111,5272
2997,527290138A103202111,VNET GROUP INC ADR,SPONS ADS,90138A103,21,1208,SH,202111,5272
2998,527292857F107202111,VOCERA COMMUNICATIONS INC,COM,92857F107,864,18878,SH,202111,5272
2999,527292886T201202111,VONAGE HOLDINGS CORP,COM,92886T201,2459,152525,SH,202111,5272
3000,5272928881101202111,VONTIER CORP,COM,928881101,9801,291706,SH,202111,5272
3001,5272929033108202111,VOR BIOPHARMA INC,COM,929033108,163,10385,SH,202111,5272
3002,5272929042109202111,VORNADO REALTY TRUST,COM,929042109,2002,47663,SH,202111,5272
3003,527291829F104202111,VOXX INTERNATIONAL CORP,CL A,91829F104,98,8519,SH,202111,5272
3004,5272929089100202111,VOYA FINANCIAL INC,COM,929089100,77,1256,SH,202111,5272
3005,527292918V109202111,VROOM INC,COM,92918V109,34,1527,SH,202111,5272
3006,5272918284100202111,VSE CORP,COM,918284100,279,5793,SH,202111,5272
3007,5272929160109202111,VULCAN MATERIALS CO,COM,929160109,6759,39955,SH,202111,5272
3008,527292921W300202111,VUZIX CORP,COM,92921W300,336,32122,SH,202111,5272
3009,527292922P106202111,WandT OFFSHORE INC,COM,92922P106,191,51367,SH,202111,5272
3010,5272929566107202111,WABASH NATIONAL CORP,COM,929566107,474,31352,SH,202111,5272
3011,5272929740108202111,WABTEC CORP,COM,929740108,4918,57046,SH,202111,5272
3012,5272931427108202111,WALGREENS BOOTS ALLIANCE INC,COM,931427108,13648,290078,SH,202111,5272
3013,527293148P102202111,WALKER and DUNLOP INC,COM,93148P102,2084,18358,SH,202111,5272
3014,5272931142103202111,WALMART INC,COM,931142103,57263,410844,SH,202111,5272
3015,5272254687106202111,WALT DISNEY CO/THE,COM,254687106,99103,585819,SH,202111,5272
3016,527293627C101202111,WARRIOR MET COAL INC,COM,93627C101,752,32302,SH,202111,5272
3017,5272938824109202111,WASHINGTON FEDERAL INC,COM,938824109,5261,153338,SH,202111,5272
3018,5272939653101202111,WASHINGTON REIT,COM,939653101,1315,53144,SH,202111,5272
3019,5272940610108202111,WASHINGTON TRUST BANCORP,COM,940610108,496,9370,SH,202111,5272
3020,527294106L109202111,WASTE MANAGEMENT INC,COM,94106L109,20216,135353,SH,202111,5272
3021,5272941848103202111,WATERS CORP,COM,941848103,6890,19284,SH,202111,5272
3022,527294188P101202111,WATERSTONE FINANCIAL INC,COM,94188P101,243,11849,SH,202111,5272
3023,5272942622200202111,WATSCO INC,COM,942622200,15025,56780,SH,202111,5272
3024,5272942749102202111,WATTS WATER TECHNOLOGIES A,COM,942749102,2903,17273,SH,202111,5272
3025,5272Y95308105202111,WAVE LIFE SCIENCES LTD,COM,Y95308105,102,20907,SH,202111,5272
3026,527294419L101202111,WAYFAIR INC CLASS A,COM,94419L101,305,1195,SH,202111,5272
3027,5272929236107202111,WD 40 CO,COM,929236107,1986,8579,SH,202111,5272
3028,527294770D102202111,WEBER INC CLASS A,CL A,94770D102,164,9312,SH,202111,5272
3029,5272947890109202111,WEBSTER FINANCIAL CORP,COM,947890109,8497,156014,SH,202111,5272
3030,527292939U106202111,WEC ENERGY GROUP INC,COM,92939U106,12730,144332,SH,202111,5272
3031,5272948596101202111,WEIBO CORP SPON ADR,ADR,948596101,33,688,SH,202111,5272
3032,5272948849104202111,WEIS MARKETS INC,COM,948849104,473,9005,SH,202111,5272
3033,5272949090104202111,WELBILT INC,COM,949090104,1663,71567,SH,202111,5272
3034,5272949746101202111,WELLS FARGO and CO,COM,949746101,54789,1180533,SH,202111,5272
3035,527295040Q104202111,WELLTOWER INC,COM,95040Q104,10398,126192,SH,202111,5272
3036,527295058W100202111,WENDY S CO/THE,COM,95058W100,6688,308467,SH,202111,5272
3037,527295075A107202111,WEREWOLF THERAPEUTICS INC,COM,95075A107,71,4143,SH,202111,5272
3038,5272950755108202111,WERNER ENTERPRISES INC,COM,950755108,6201,140081,SH,202111,5272
3039,5272950810101202111,WESBANCO INC,COM,950810101,1184,34741,SH,202111,5272
3040,527295082P105202111,WESCO INTERNATIONAL INC,COM,95082P105,2811,24375,SH,202111,5272
3041,527295123P106202111,WEST BANCORPORATION,COM,95123P106,264,8799,SH,202111,5272
3042,5272955306105202111,WEST PHARMACEUTICAL SERVICES,COM,955306105,9834,23164,SH,202111,5272
3043,5272957090103202111,WESTAMERICA BANCORPORATION,COM,957090103,924,16416,SH,202111,5272
3044,5272957638109202111,WESTERN ALLIANCE BANCORP,COM,957638109,171,1574,SH,202111,5272
3045,5272958102105202111,WESTERN DIGITAL CORP,COM,958102105,6347,112455,SH,202111,5272
3046,5272959802109202111,WESTERN UNION CO,COM,959802109,2471,122229,SH,202111,5272
3047,5272960413102202111,WESTLAKE CHEMICAL CORP,COM,960413102,39,425,SH,202111,5272
3048,527296145D105202111,WESTROCK CO,COM,96145D105,4993,100192,SH,202111,5272
3049,527296208T104202111,WEX INC,COM,96208T104,13634,77405,SH,202111,5272
3050,5272962166104202111,WEYERHAEUSER CO,COM,962166104,7964,223902,SH,202111,5272
3051,5272963320106202111,WHIRLPOOL CORP,COM,963320106,3814,18709,SH,202111,5272
3052,5272G9618E107202111,WHITE MOUNTAINS INSURANCE GP,COM,G9618E107,36,34,SH,202111,5272
3053,5272966084204202111,WHITESTONE REIT,COM,966084204,266,27231,SH,202111,5272
3054,5272966387508202111,WHITING PETROLEUM CORP,COM,966387508,1259,21562,SH,202111,5272
3055,527296684W100202111,WHOLE EARTH BRANDS INC,CL A,96684W100,236,20455,SH,202111,5272
3056,527296758W101202111,WIDEOPENWEST INC,COM,96758W101,564,28692,SH,202111,5272
3057,5272968223206202111,WILEY (JOHN) and SONS CLASS A,COM,968223206,5121,98094,SH,202111,5272
3058,527296924N100202111,WILLDAN GROUP INC,COM,96924N100,217,6099,SH,202111,5272
3059,5272969457100202111,WILLIAMS COS INC,COM,969457100,11443,441151,SH,202111,5272
3060,5272969904101202111,WILLIAMS SONOMA INC,COM,969904101,23027,129853,SH,202111,5272
3061,5272970646105202111,WILLIS LEASE FINANCE CORP,COM,970646105,56,1501,SH,202111,5272
3062,5272G96629103202111,WILLIS TOWERS WATSON PLC,COM,G96629103,9796,42141,SH,202111,5272
3063,5272971378104202111,WILLSCOT MOBILE MINI HOLDING,COM CL A,971378104,3631,114483,SH,202111,5272
3064,5272974155103202111,WINGSTOP INC,COM,974155103,11022,67234,SH,202111,5272
3065,5272974250102202111,WINMARK CORP,COM,974250102,407,1895,SH,202111,5272
3066,5272974637100202111,WINNEBAGO INDUSTRIES,COM,974637100,1478,20405,SH,202111,5272
3067,527297650W108202111,WINTRUST FINANCIAL CORP,COM,97650W108,7895,98234,SH,202111,5272
3068,527297717P104202111,WISDOMTREE INVESTMENTS INC,COM,97717P104,468,82452,SH,202111,5272
3069,5272M98068105202111,WIX.COM LTD,COM,M98068105,1943,9917,SH,202111,5272
3070,5272978097103202111,WOLVERINE WORLD WIDE INC,COM,978097103,1525,51116,SH,202111,5272
3071,5272980745103202111,WOODWARD INC,COM,980745103,12393,109476,SH,202111,5272
3072,527298138H101202111,WORKDAY INC CLASS A,COM,98138H101,2990,11964,SH,202111,5272
3073,527298138J206202111,WORKHORSE GROUP INC,COM,98138J206,505,66074,SH,202111,5272
3074,527298139A105202111,WORKIVA INC,COM,98139A105,3304,23439,SH,202111,5272
3075,5272981419104202111,WORLD ACCEPTANCE CORP,COM,981419104,513,2705,SH,202111,5272
3076,5272981475106202111,WORLD FUEL SERVICES CORP,COM,981475106,1319,39243,SH,202111,5272
3077,527298156Q108202111,WORLD WRESTLING ENTERTAIN A,COM,98156Q108,4392,78069,SH,202111,5272
3078,5272981811102202111,WORTHINGTON INDUSTRIES,COM,981811102,3962,75175,SH,202111,5272
3079,527292936U109202111,WP CAREY INC,COM,92936U109,149,2036,SH,202111,5272
3080,5272084423102202111,WR BERKLEY CORP,COM,084423102,3063,41858,SH,202111,5272
3081,5272929328102202111,WSFS FINANCIAL CORP,COM,929328102,1516,29550,SH,202111,5272
3082,5272384802104202111,WW GRAINGER INC,COM,384802104,5339,13583,SH,202111,5272
3083,527298262P101202111,WW INTERNATIONAL INC,COM,98262P101,604,33087,SH,202111,5272
3084,527298311A105202111,WYNDHAM HOTELS and RESORTS INC,COM,98311A105,12469,161540,SH,202111,5272
